WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,ySnDE,WlYyy 4,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,dXxty
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tripmakersonline Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d12948107-Private_Night_Tour_Petronas_Twin_Tower_Cultural_Dance_And_Shopping-Kuala_Lumpur_Wi.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12948107-Private_Night_Tour_Petronas_Twin_Tower_Cultural_Dance_And_Shopping-Kuala_Lumpur_Wi.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/be/a2/75/caption.jpg?w=500&h=400&s=1,Private Night Tour: Petronas Twin Tower Cultural Dance And Shopping,239.,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6 hours,This 6 hour Kuala Lumpur tour includes the dazzling Petronas Twin Towers after dark. See the city from the Skybridge and…,Free cancellation,from,$125.00,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d12962340-Private_Tour_Kuala_Lumpur_Cultural_Heritage-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12962340-Private_Tour_Kuala_Lumpur_Cultural_Heritage-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/5b/bd/96/caption.jpg?w=500&h=400&s=1,Private Tour : Kuala Lumpur Cultural & Heritage,240.,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,4 hours,"Discover Kuala Lumpur's rich historical heritage, age-old traditions, peculiar customs and more on the half day Culture …",Free cancellation,from,$35.90,per adult,More info,Taking safety measures
8,,,,,,,,,1,7,,9,,,,,
3,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Yus KL Mpv Taxi & Tours,https://www.tripadvisor.com/AttractionProductReview-g298570-d17686914-MALACCA_DAY_TRIP_Price_based_per_Car-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d17686914-MALACCA_DAY_TRIP_Price_based_per_Car-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c1/d0/a1/caption.jpg?w=500&h=400&s=1,MALACCA DAY TRIP .(Price based per Car),211.,https://www.tripadvisor.com/Attraction_Review-g298570-d14158532-Reviews-Yus_KL_Mpv_Taxi_Tours-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,"Explore the historic town of Malacca, a key port for trade between the East and West with influence of former Asian and …",Free cancellation,from,$153.85,per group,More info,
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d12944488-Kuala_Lumpur_Tower_Admission_Ticket_with_Return_Transfer-Kuala_Lumpur_Wilayah_Pers.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12944488-Kuala_Lumpur_Tower_Admission_Ticket_with_Return_Transfer-Kuala_Lumpur_Wilayah_Pers.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/66/05/28/caption.jpg?w=500&h=400&s=1,Kuala Lumpur Tower Admission Ticket with Return Transfer,212.,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,3 hours,"Menara KL Tower is easily Malaysia’s most recognizable and popular landmark. Constructed in 1994, the tower stands at 421…",Free cancellation,from,$32.06,per adult,More info,Taking safety measures
3,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Kuala Lumpur Tour,https://www.tripadvisor.com/AttractionProductReview-g298570-d12961398-City_Tour_with_Batu_Cave_and_Fireflies_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12961398-City_Tour_with_Batu_Cave_and_Fireflies_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4b/35/e4/caption.jpg?w=500&h=400&s=1,City Tour with Batu Cave and Fireflies Tour,213.,https://www.tripadvisor.com/Attraction_Review-g298570-d8292196-Reviews-Kuala_Lumpur_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6+ hours,"This tour will start at 1300hrs

we will pick up and drop off from any hotel in city centre.

In this tour you will enjoy…",Free cancellation,from,$102.57,per adult,More info,Taking safety measures
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Simply Enak - Food Experiences,https://www.tripadvisor.com/AttractionProductReview-g298570-d21304127-Virtual_Experience_Chow_Kit_Market_Malaysian_Street_Food-Kuala_Lumpur_Wilayah_Pers.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d21304127-Virtual_Experience_Chow_Kit_Market_Malaysian_Street_Food-Kuala_Lumpur_Wilayah_Pers.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/0e/ab/f5/caption.jpg?w=500&h=400&s=1,Virtual Experience Chow Kit Market & Malaysian Street Food,214.,https://www.tripadvisor.com/Attraction_Review-g298570-d2328058-Reviews-Simply_Enak_Food_Experiences-Kuala_Lumpur_Wilayah_Persekutuan.html,Walking Tours,1–2 hours,"Would you like to explore the streets of Kuala Lumpur and get closer to a local wet market in KL? Yes it's possible!

Come…",Free cancellation,from,$20.22,per adult,More info,Taking safety measures
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Yus KL Mpv Taxi & Tours,https://www.tripadvisor.com/AttractionProductReview-g3198092-d17715763-Monkey_Hill_Eagle_Firefly_Tour_Free_Batu_Caves_Visit-Batu_Caves_Selangor.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g3198092-d17715763-Monkey_Hill_Eagle_Firefly_Tour_Free_Batu_Caves_Visit-Batu_Caves_Selangor.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/66/28/d8/caption.jpg?w=500&h=400&s=1,"Monkey Hill, Eagle &Firefly Tour+Free Batu Caves Visit.",215.,https://www.tripadvisor.com/Attraction_Review-g298570-d14158532-Reviews-Yus_KL_Mpv_Taxi_Tours-Kuala_Lumpur_Wilayah_Persekutuan.html,,6–7 hours,From Kuala Lumpur hotel in the afternoon for a tranquil escape from the busy city to the quiet hamlet of Kuala Selangor. …,Free cancellation,from,$128.80,per group,More info,
9,,,,,,,,,1,8,,10,,,,,
"1,000+ places sorted by traveler favorites","Tours, activities and experiences bookable on Tripadvisor, ranked using exclusive Tripadvisor data including reviews, ratings, photos, popularity, user preferences, price, and bookings made through Tripadvisor.",Clear all filters,https://www.tripadvisor.com/ClientLink?value=RlFJXy9BdHRyYWN0aW9ucy1nMjk4NTcwLUFjdGl2aXRpZXMtYV9hbGxBdHRyYWN0aW9ucy50cnVlLUt1YWxhX0x1bXB1cl9XaWxheWFoX1BlcnNla3V0dWFuLmh0bWxfTkh1,,,,,,,,,,,,,,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d13159818-Private_Tour_Kuala_Lumpur_Famous_Landmarks_with_Local_Host-Kuala_Lumpur_Wilayah_Pe.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d13159818-Private_Tour_Kuala_Lumpur_Famous_Landmarks_with_Local_Host-Kuala_Lumpur_Wilayah_Pe.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/73/f9/ad/caption.jpg?w=500&h=400&s=1,Private Tour : Kuala Lumpur Famous Landmarks with Local Host,241.,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,3–4 hours,This 3.5-hour highlighted city tour of Kuala Lumpur gives you the opportunity to see the major landmarks and monuments of…,Free cancellation,from,$65.39,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Ivy Holidays,https://www.tripadvisor.com/AttractionProductReview-g298570-d23031691-Kuala_Lumpur_Hotels_Private_Transfer_to_Kuala_Lumpur_Airport-Kuala_Lumpur_Wilayah_.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d23031691-Kuala_Lumpur_Hotels_Private_Transfer_to_Kuala_Lumpur_Airport-Kuala_Lumpur_Wilayah_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/7b/9f/c9/caption.jpg?w=500&h=400&s=1,Kuala Lumpur Hotels Private Transfer to Kuala Lumpur Airport,242.,https://www.tripadvisor.com/Attraction_Review-g298570-d13153809-Reviews-Ivy_Holidays-Kuala_Lumpur_Wilayah_Persekutuan.html,,1–2 hours,This private transfer service will ensure you get to your destination safely and conveniently. Enjoy the comfort of a comfortable…,Free cancellation,from,$42.67,per group,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tripmakersonline Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d19958920-Private_Tour_2_in_1_Kuala_Lumpur_Malacca_Historical_Day_Tour-Kuala_Lumpur_Wilayah_.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d19958920-Private_Tour_2_in_1_Kuala_Lumpur_Malacca_Historical_Day_Tour-Kuala_Lumpur_Wilayah_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/cc/d9/67/petronas-twin-towers.jpg?w=500&h=400&s=1,Private Tour: 2 in 1 Kuala Lumpur & Malacca Historical Day Tour,243.,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,Enjoy the features recorded city of Kuala Lumpur and Malacca during this entire day private visit. Kuala Lumpur offers you…,Free cancellation,from,$119.88,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Way to Kuala Lumpur,https://www.tripadvisor.com/AttractionProductReview-g298570-d18749870-Malaysia_Cultural_Night_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d18749870-Malaysia_Cultural_Night_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/f4/8b/caption.jpg?w=500&h=400&s=1,Malaysia Cultural Night Tour,244.,https://www.tripadvisor.com/Attraction_Review-g298570-d15275469-Reviews-Way_to_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,3–4 hours,Kuala Lumpur truly comes to life after the sun goes town. Capture the city’s culture and cuisine by night on a 3- to 4-hour…,Free cancellation,from,$59.18,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Razif KL MPV Taxi Services & Tour,https://www.tripadvisor.com/AttractionProductReview-g3198092-d19831189-Private_Kuala_Lumpur_Shore_Excursions-Batu_Caves_Selangor.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g3198092-d19831189-Private_Kuala_Lumpur_Shore_Excursions-Batu_Caves_Selangor.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/80/e9/45/caption.jpg?w=500&h=400&s=1,Private Kuala Lumpur Shore Excursions,245.,https://www.tripadvisor.com/Attraction_Review-g298570-d15117911-Reviews-Razif_KL_MPV_Taxi_Services_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6–8 hours,A Journey in a private tour with your hired driver to the heart of Malaysia (Kuala Lumpur) to view and experience the growing…,Free cancellation,from,$86.16,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d13556741-Guided_Melaka_Historical_and_Heritage_Tour_with_Lunch-Kuala_Lumpur_Wilayah_Perseku.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d13556741-Guided_Melaka_Historical_and_Heritage_Tour_with_Lunch-Kuala_Lumpur_Wilayah_Perseku.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/47/54/e7/caption.jpg?w=500&h=400&s=1,Guided Melaka Historical and Heritage Tour with Lunch,246.,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6+ hours,For short or long term visitors in Melaka this is perfect opportunity to visit The Historical & Heritage of Melaka city. …,Free cancellation,from,$170.52,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Pantai Timur Raiders Mpv Taxi,https://www.tripadvisor.com/AttractionProductReview-g298570-d16878010-Pangkor_Laut_Transfer_from_KLIA_Per_Car_Basis-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d16878010-Pangkor_Laut_Transfer_from_KLIA_Per_Car_Basis-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d2/7e/3f/caption.jpg?w=500&h=400&s=1,Pangkor Laut Transfer from KLIA (Per Car Basis),247.,https://www.tripadvisor.com/Attraction_Review-g298570-d14053111-Reviews-Pantai_Timur_Raiders_Mpv_Taxi-Kuala_Lumpur_Wilayah_Persekutuan.html,,3–4 hours,A Transfer from KLIA 1 & 2 to Marina Jetty Pangkor Laut Resort or Lumut Jetty for your trip to Pulau Pangkor or Pangkor …,Free cancellation,from,$225.54,per group,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d13181420-Private_Tour_Explore_The_Best_of_Animal_Attractions_in_Kuala_Lumpur-Kuala_Lumpur_W.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d13181420-Private_Tour_Explore_The_Best_of_Animal_Attractions_in_Kuala_Lumpur-Kuala_Lumpur_W.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5d/ed/eb/caption.jpg?w=500&h=400&s=1,Private Tour : Explore The Best of Animal Attractions in Kuala Lumpur,248.,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6+ hours,Embark on an unforgettable journey to explore the wonders and the beauty of animal paradise. The 8 hours tour covers marine…,Free cancellation,from,$141.03,per adult,More info,Taking safety measures
1,,By Alaa Mamdouh,https://www.tripadvisor.com/AttractionProductReview-g298570-d15830046-A_Private_Invitation_to_a_Tropical_Hidden_Oasis_in_Kuala_Lumpur-Kuala_Lumpur_Wilay.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d15830046-A_Private_Invitation_to_a_Tropical_Hidden_Oasis_in_Kuala_Lumpur-Kuala_Lumpur_Wilay.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6b/85/c4/caption.jpg?w=500&h=400&s=1,A Private Invitation to a Tropical Hidden Oasis in Kuala Lumpur,249.,https://www.tripadvisor.com/Attraction_Review-g298570-d21249209-Reviews-Alaa_Mamdouh-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,4 hours,"Within the city of Kuala Lumpur lies a hidden oasis, a tropical tree house - home to personalities who have helped shape…",,from,$128.21,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Pantai Timur Raiders Mpv Taxi,https://www.tripadvisor.com/AttractionProductReview-g298570-d17517205-Malacca_Heritage_City_Day_Trip-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d17517205-Malacca_Heritage_City_Day_Trip-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7e/37/a4/caption.jpg?w=500&h=400&s=1,Malacca Heritage City Day Trip,250.,https://www.tripadvisor.com/Attraction_Review-g298570-d14053111-Reviews-Pantai_Timur_Raiders_Mpv_Taxi-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,"We will Explore the historic town of Malacca, a key port for trade between the East and West with influence of former Asian…",Free cancellation,from,$102.81,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Kuala Lumpur Tours,https://www.tripadvisor.com/AttractionProductReview-g298570-d15534253-Cameron_Highlands_Tour_with_Lunch_on_Private_Basis-Kuala_Lumpur_Wilayah_Persekutua.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d15534253-Cameron_Highlands_Tour_with_Lunch_on_Private_Basis-Kuala_Lumpur_Wilayah_Persekutua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4c/4e/c6/caption.jpg?w=500&h=400&s=1,Cameron Highlands Tour with Lunch on Private Basis,251.,https://www.tripadvisor.com/Attraction_Review-g298570-d7302974-Reviews-Kuala_Lumpur_Tours-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6+ hours,"Refreshing verdant hills, an English cottage, honeybee farms, tea plantations and strawberries. These are just some of the…",Free cancellation,from,$117.95,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tripmakersonline Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d12468375-Private_Kuala_Lumpur_Customizable_Orientation_Full_Day_Tour-Kuala_Lumpur_Wilayah_P.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12468375-Private_Kuala_Lumpur_Customizable_Orientation_Full_Day_Tour-Kuala_Lumpur_Wilayah_P.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2d/6c/5b/caption.jpg?w=500&h=400&s=1,Private Kuala Lumpur Customizable Orientation Full Day Tour,252.,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,Join this full-day private tour exploring Kuala Lumpur lead by a professional English speaking driver/guide and get some…,Free cancellation,from,$65.00,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By TRAVEL INSIDE MALAYSIA,https://www.tripadvisor.com/AttractionProductReview-g298570-d19769066-Kuala_Lumpur_To_Cameron_Highlands_City_EN_ROUTE_Waterfalls_Boh_Tea_Plantation-Kual.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d19769066-Kuala_Lumpur_To_Cameron_Highlands_City_EN_ROUTE_Waterfalls_Boh_Tea_Plantation-Kual.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/53/44/caption.jpg?w=500&h=400&s=1,Kuala Lumpur To Cameron Highlands City EN-ROUTE Waterfalls & Boh Tea Plantation,253.,https://www.tripadvisor.com/Attraction_Review-g298314-d19430559-Reviews-TRAVEL_INSIDE_MALAYSIA-Sepang_Sepang_District_Selangor.html,Bus Tours,6 hours,PICK-UP FROM KUALA LUMPUR CITY HOTELS BY AN AIR-CONDITIONED VEHICLE WITH ENGLISH SPEAKING PROFESSIONAL DRIVER AND EN-ROUTE…,Free cancellation,from,$105.34,per adult,More info,
