WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,WlYyy 4,iPqaD href 3,dugSS src 2,WlYyy 6,iPqaD,iPqaD href 5,WlYyy 7,dkvhj,WlYyy 8
8,https://www.tripadvisor.com/Attraction_Review-g294265-d16819343-Reviews-Design_Orchard-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ce/00/a4/shop-from-plenty-of-iconic.jpg?w=500&h=400&s=1,Design Orchard,536.,https://www.tripadvisor.com/Attraction_Review-g294265-d16819343-Reviews-Design_Orchard-Singapore.html#REVIEWS,Shopping Malls,Boulevard,,https://www.tripadvisor.com/Profile/JMtravelling2013,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg?w=100&h=-1&s=1,By,JMtravelling2013,https://www.tripadvisor.com/ShowUserReviews-g294265-d16819343-r710753885-Design_Orchard-Singapore.html,Amazing shopping of,local designers,
7,https://www.tripadvisor.com/Attraction_Review-g294265-d2341746-Reviews-Singapore_Repertory_Theatre-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/26/29/0c/kc-arts-centre-home-of.jpg?w=500&h=400&s=1,Singapore Repertory Theatre,537.,https://www.tripadvisor.com/Attraction_Review-g294265-d2341746-Reviews-Singapore_Repertory_Theatre-Singapore.html#REVIEWS,Theaters,Robertson Quay,,,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g294265-d7776628-Reviews-Istana_Woodneuk-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/50/78/23/in-full-splendor.jpg?w=500&h=400&s=1,Istana Woodneuk,538.,https://www.tripadvisor.com/Attraction_Review-g294265-d7776628-Reviews-Istana_Woodneuk-Singapore.html#REVIEWS,Points of Interest & Landmarks • Historic Walking Areas,Tanglin,,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g294265-d15755404-Reviews-Singapore_Momentum_Sculpture-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/95/1b/2b/singapore-momentum-sculpture.jpg?w=500&h=-1&s=1,Singapore Momentum Sculpture,539.,https://www.tripadvisor.com/Attraction_Review-g294265-d15755404-Reviews-Singapore_Momentum_Sculpture-Singapore.html#REVIEWS,Monuments & Statues,Raffles Place,,,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g294265-d14944359-Reviews-Siang_Cho_Keong_Temple-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/69/e1/a2/siang-cho-keong-temple.jpg?w=500&h=-1&s=1,Siang Cho Keong Temple,540.,https://www.tripadvisor.com/Attraction_Review-g294265-d14944359-Reviews-Siang_Cho_Keong_Temple-Singapore.html#REVIEWS,Religious Sites,Central Area/City Area,,,,,,,,,
19,,,,,,1,18,20,,,,,,,,
8,https://www.tripadvisor.com/Attraction_Review-g294265-d9820750-Reviews-Church_of_Saint_Joseph-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/f6/44/39/the-rosary.jpg?w=500&h=400&s=1,Church of Saint Joseph,541.,https://www.tripadvisor.com/Attraction_Review-g294265-d9820750-Reviews-Church_of_Saint_Joseph-Singapore.html#REVIEWS,Churches & Cathedrals,Bukit Panjang,,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g294265-d8325487-Reviews-DBS_Asia_Treasures_Lounge-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/5e/96/eb/photo0jpg.jpg?w=500&h=-1&s=1,DBS Asia Treasures Lounge,542.,https://www.tripadvisor.com/Attraction_Review-g294265-d8325487-Reviews-DBS_Asia_Treasures_Lounge-Singapore.html#REVIEWS,Airport Lounges,Changi,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d3459161-Reviews-Opera_Gallery-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/ae/07/d6/opera-gallery.jpg?w=500&h=400&s=1,Opera Gallery,543.,https://www.tripadvisor.com/Attraction_Review-g294265-d3459161-Reviews-Opera_Gallery-Singapore.html#REVIEWS,Art Galleries,Boulevard,,,,,,,,,
10,https://www.tripadvisor.com/Attraction_Review-g294265-d15081320-Reviews-The_River_Merchants-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/98/7b/f5/the-river-merchants.jpg?w=500&h=400&s=1,The River Merchants,544.,https://www.tripadvisor.com/Attraction_Review-g294265-d15081320-Reviews-The_River_Merchants-Singapore.html#REVIEWS,Religious Sites • Monuments & Statues,Bukit Merah,,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g294265-d14943138-Reviews-Jinrikisha_Station-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4f/40/8f/jinrikisha-station.jpg?w=500&h=-1&s=1,Jinrikisha Station,545.,https://www.tripadvisor.com/Attraction_Review-g294265-d14943138-Reviews-Jinrikisha_Station-Singapore.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Outram,,,,,,,,,
13,https://www.tripadvisor.com/Attraction_Review-g294265-d13399880-Reviews-Tampines_1-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/c6/09/09/20190808-120849-largejpg.jpg?w=500&h=400&s=1,Tampines 1,546.,https://www.tripadvisor.com/Attraction_Review-g294265-d13399880-Reviews-Tampines_1-Singapore.html#REVIEWS,Shopping Malls,Tampines East,,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g294265-d5895663-Reviews-Police_Heritage_Centre-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/86/b5/bd/great-history.jpg?w=500&h=-1&s=1,Police Heritage Centre,547.,https://www.tripadvisor.com/Attraction_Review-g294265-d5895663-Reviews-Police_Heritage_Centre-Singapore.html#REVIEWS,History Museums,Novena,,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g294265-d8325568-Reviews-Harrods-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/db/9d/dc/photo0jpg.jpg?w=500&h=400&s=1,Harrods,548.,https://www.tripadvisor.com/Attraction_Review-g294265-d8325568-Reviews-Harrods-Singapore.html#REVIEWS,Airport Shops,Changi,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d7262972-Reviews-Deck_Art_Galery-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/dd/6e/00/deck-art-galery.jpg?w=500&h=400&s=1,Deck Art Galery,549.,https://www.tripadvisor.com/Attraction_Review-g294265-d7262972-Reviews-Deck_Art_Galery-Singapore.html#REVIEWS,Points of Interest & Landmarks,Rochor,,,,,,,,,
10,https://www.tripadvisor.com/Attraction_Review-g294265-d11861469-Reviews-Homage_To_Newton-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/ca/08/1f/caption.jpg?w=500&h=-1&s=1,Homage To Newton,550.,https://www.tripadvisor.com/Attraction_Review-g294265-d11861469-Reviews-Homage_To_Newton-Singapore.html#REVIEWS,Monuments & Statues,Central Area/City Area,,,,,,,,,
11,https://www.tripadvisor.com/Attraction_Review-g294265-d2341732-Reviews-The_Substation-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/eb/4e/04/facade.jpg?w=500&h=400&s=1,The Substation,551.,https://www.tripadvisor.com/Attraction_Review-g294265-d2341732-Reviews-The_Substation-Singapore.html#REVIEWS,Theaters,Museum,Open now,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g294265-d19905463-Reviews-Supertree_Observatory-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/23/55/8b/supertree-observatory.jpg?w=500&h=400&s=1,Supertree Observatory,552.,https://www.tripadvisor.com/Attraction_Review-g294265-d19905463-Reviews-Supertree_Observatory-Singapore.html#REVIEWS,Observation Decks & Towers,Central Area/City Area,Open now,,,,,,,,
11,https://www.tripadvisor.com/Attraction_Review-g294265-d8626267-Reviews-Church_of_St_Teresa-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/37/04/f0/hebat.jpg?w=500&h=400&s=1,Church of St Teresa,553.,https://www.tripadvisor.com/Attraction_Review-g294265-d8626267-Reviews-Church_of_St_Teresa-Singapore.html#REVIEWS,Religious Sites • Churches & Cathedrals,Telok Blangah Rise,,,,,,,,,
13,https://www.tripadvisor.com/Attraction_Review-g294265-d10020491-Reviews-WTA_Finals-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/5a/f8/ae/the-wta-finals-is-the.jpg?w=500&h=400&s=1,WTA Finals,554.,https://www.tripadvisor.com/Attraction_Review-g294265-d10020491-Reviews-WTA_Finals-Singapore.html#REVIEWS,Sporting Events,Tanjong Rhu,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d11659185-Reviews-Orchard_Road_Presbyterian_Church-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/eb/e3/58/photo1jpg.jpg?w=500&h=-1&s=1,Orchard Road Presbyterian Church,555.,https://www.tripadvisor.com/Attraction_Review-g294265-d11659185-Reviews-Orchard_Road_Presbyterian_Church-Singapore.html#REVIEWS,Missions • Religious Sites,Museum,,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g294265-d15549536-Reviews-A_Vintage_Tale_World_s_Wardrobe-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/2c/a8/c4/photo0jpg.jpg?w=500&h=-1&s=1,A Vintage Tale - World’s Wardrobe,556.,https://www.tripadvisor.com/Attraction_Review-g294265-d15549536-Reviews-A_Vintage_Tale_World_s_Wardrobe-Singapore.html#REVIEWS,Antique Shops,Geylang East,,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g294265-d7682528-Reviews-Cheong_Ann_Watch_Maker-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/f6/28/2f/cheong-ann-watch-maker.jpg?w=500&h=400&s=1,Cheong Ann Watch Maker,557.,https://www.tripadvisor.com/Attraction_Review-g294265-d7682528-Reviews-Cheong_Ann_Watch_Maker-Singapore.html#REVIEWS,Antique Shops,Serangoon,,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g294265-d2341780-Reviews-Visual_Art_Trails_Singapore_River-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/d6/1a/1f/photo9jpg.jpg?w=500&h=400&s=1,Visual Art Trails - Singapore River,558.,https://www.tripadvisor.com/Attraction_Review-g294265-d2341780-Reviews-Visual_Art_Trails_Singapore_River-Singapore.html#REVIEWS,Historic Walking Areas,,,,,,,,,,
17,https://www.tripadvisor.com/Attraction_Review-g294265-d10712864-Reviews-The_Cat_Museum-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/6a/c6/96/male.jpg?w=500&h=400&s=1,The Cat Museum,559.,https://www.tripadvisor.com/Attraction_Review-g294265-d10712864-Reviews-The_Cat_Museum-Singapore.html#REVIEWS,Speciality Museums,Central Area/City Area,,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g294265-d12156169-Reviews-Art_Porters_Gallery-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/7d/60/58/a-gorgeous-shophouse.jpg?w=500&h=400&s=1,Art Porters Gallery,560.,https://www.tripadvisor.com/Attraction_Review-g294265-d12156169-Reviews-Art_Porters_Gallery-Singapore.html#REVIEWS,Art Galleries,Bukit Merah,,,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g294265-d14181616-Reviews-PetalClouds-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/08/96/72/petalclouds.jpg?w=500&h=400&s=1,PetalClouds,561.,https://www.tripadvisor.com/Attraction_Review-g294265-d14181616-Reviews-PetalClouds-Singapore.html#REVIEWS,Points of Interest & Landmarks,Open now,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d8325609-Reviews-DFS_Wines_Spirits-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/9a/e8/1c/dsc-0550-largejpg.jpg?w=500&h=400&s=1,DFS Wines & Spirits,562.,https://www.tripadvisor.com/Attraction_Review-g294265-d8325609-Reviews-DFS_Wines_Spirits-Singapore.html#REVIEWS,Airport Shops,Changi,,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g294265-d7791136-Reviews-White_Space_Art_Asia-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/41/a2/57/indonesian-and-chinese.jpg?w=500&h=400&s=1,White Space Art Asia,563.,https://www.tripadvisor.com/Attraction_Review-g294265-d7791136-Reviews-White_Space_Art_Asia-Singapore.html#REVIEWS,Art Galleries,Bukit Merah,,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g294265-d338370-Reviews-Wak_Hai_Cheng_Bio_Temple-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/39/e7/8a/wak-hai-cheng-bio-temple.jpg?w=500&h=-1&s=1,Wak Hai Cheng Bio Temple,564.,https://www.tripadvisor.com/Attraction_Review-g294265-d338370-Reviews-Wak_Hai_Cheng_Bio_Temple-Singapore.html#REVIEWS,Religious Sites,Central Area/City Area,,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g294265-d14158645-Reviews-White_Sands-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f5/13/cb/dsc-0718-largejpg.jpg?w=500&h=-1&s=1,White Sands,565.,https://www.tripadvisor.com/Attraction_Review-g294265-d14158645-Reviews-White_Sands-Singapore.html#REVIEWS,Shopping Malls,Pasir Ris,,,,,,,,,
8,https://www.tripadvisor.com/Attraction_Review-g294265-d10020487-Reviews-Affordable_Art_Fair-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/8b/74/0e/affordable-art-fair.jpg?w=500&h=400&s=1,Affordable Art Fair,566.,https://www.tripadvisor.com/Attraction_Review-g294265-d10020487-Reviews-Affordable_Art_Fair-Singapore.html#REVIEWS,Cultural Events,Outram,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g294265-d15814038-Reviews-Man_Fatt_Lam_Temple-Singapore.html,,Man Fatt Lam Temple,567.,https://www.tripadvisor.com/Attraction_Review-g294265-d15814038-Reviews-Man_Fatt_Lam_Temple-Singapore.html#REVIEWS,Religious Sites,Bedok South,,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g294265-d15700600-Reviews-Toh_Garden-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8b/8c/30/we-are-one-of-the-largest.jpg?w=500&h=400&s=1,Toh Garden,568.,https://www.tripadvisor.com/Attraction_Review-g294265-d15700600-Reviews-Toh_Garden-Singapore.html#REVIEWS,Farms • Gardens,Western Water Catchment,,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g294265-d8325540-Reviews-Adidas-Singapore.html,,Adidas,569.,https://www.tripadvisor.com/Attraction_Review-g294265-d8325540-Reviews-Adidas-Singapore.html#REVIEWS,Airport Shops,Changi,,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g294265-d12213828-Reviews-Masjid_Haji_Mohd_Salleh-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f1/d2/d5/profile-depan-masjid.jpg?w=500&h=-1&s=1,Masjid Haji Mohd Salleh,570.,https://www.tripadvisor.com/Attraction_Review-g294265-d12213828-Reviews-Masjid_Haji_Mohd_Salleh-Singapore.html#REVIEWS,Religious Sites,Aljunied,,,,,,,,,
20,,,,,,1,19,21,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d13286858-Reviews-Former_Keng_Teck_Whay_Building-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/7d/00/86/former-keng-teck-whay.jpg?w=500&h=-1&s=1,Former Keng Teck Whay Building,601.,https://www.tripadvisor.com/Attraction_Review-g294265-d13286858-Reviews-Former_Keng_Teck_Whay_Building-Singapore.html#REVIEWS,Historic Walking Areas • Architectural Buildings,Central Area/City Area,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g294265-d15696275-Reviews-KF1_Arena_Karting_Circuit-Singapore.html,,KF1 Arena Karting Circuit,602.,https://www.tripadvisor.com/Attraction_Review-g294265-d15696275-Reviews-KF1_Arena_Karting_Circuit-Singapore.html#REVIEWS,Auto Racing Tracks,Jurong West,,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g294265-d18952981-Reviews-UOB_Art_Gallery-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2f/f1/cf/uob-painting-of-the-year.jpg?w=500&h=400&s=1,UOB Art Gallery,603.,https://www.tripadvisor.com/Attraction_Review-g294265-d18952981-Reviews-UOB_Art_Gallery-Singapore.html#REVIEWS,Art Galleries,Raffles Place,,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g294265-d15743586-Reviews-Steel_in_Bloom-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ea/98/57/steel-in-bloom.jpg?w=500&h=-1&s=1,Steel in Bloom,604.,https://www.tripadvisor.com/Attraction_Review-g294265-d15743586-Reviews-Steel_in_Bloom-Singapore.html#REVIEWS,Gardens,Changi,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g294265-d14187258-Reviews-Katong_Swimming_Complex-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5a/97/0c/katong-swimming-complex.jpg?w=500&h=400&s=1,Katong Swimming Complex,605.,https://www.tripadvisor.com/Attraction_Review-g294265-d14187258-Reviews-Katong_Swimming_Complex-Singapore.html#REVIEWS,Sports Complexes,Marine Parade,,,,,,,,,
14,https://www.tripadvisor.com/Attraction_Review-g294265-d2341787-Reviews-Church_of_True_Light-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/ec/be/8f/caption.jpg?w=500&h=-1&s=1,Church of True Light,606.,https://www.tripadvisor.com/Attraction_Review-g294265-d2341787-Reviews-Church_of_True_Light-Singapore.html#REVIEWS,Religious Sites,Rochor,,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g294265-d6602200-Reviews-Old_Malay_and_Muslim_Cemeteries-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/46/80/d3/caption.jpg?w=500&h=-1&s=1,Old Malay and Muslim Cemeteries,607.,https://www.tripadvisor.com/Attraction_Review-g294265-d6602200-Reviews-Old_Malay_and_Muslim_Cemeteries-Singapore.html#REVIEWS,Cemeteries,Bukit Panjang,,,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g294265-d591203-Reviews-Former_Thong_Chai_Medical_Institution-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/61/1a/08/thong-chai-medical-institution.jpg?w=500&h=400&s=1,Former Thong Chai Medical Institution,608.,https://www.tripadvisor.com/Attraction_Review-g294265-d591203-Reviews-Former_Thong_Chai_Medical_Institution-Singapore.html#REVIEWS,Historic Sites • Architectural Buildings,Central Area/City Area,,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g294265-d10737071-Reviews-Pasir_Panjang-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/ba/9c/87/fong-seng.jpg?w=500&h=-1&s=1,Pasir Panjang,609.,https://www.tripadvisor.com/Attraction_Review-g294265-d10737071-Reviews-Pasir_Panjang-Singapore.html#REVIEWS,Neighborhoods,Pasir Panjang 1,,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g294265-d9861420-Reviews-Sri_Krishna_Mandir-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/db/c8/95/hanuman-ji.jpg?w=500&h=400&s=1,Sri Krishna Mandir,610.,https://www.tripadvisor.com/Attraction_Review-g294265-d9861420-Reviews-Sri_Krishna_Mandir-Singapore.html#REVIEWS,Religious Sites,Aljunied,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d8011499-Reviews-Tampines_Changkat_Butterfly_Garden-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/31/43/dc/tampines-changkat-butterfly.jpg?w=500&h=-1&s=1,Tampines Changkat Butterfly Garden,611.,https://www.tripadvisor.com/Attraction_Review-g294265-d8011499-Reviews-Tampines_Changkat_Butterfly_Garden-Singapore.html#REVIEWS,Nature & Wildlife Areas • Gardens,Tampines East,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g294265-d15202623-Reviews-Hai_Bin_Prawning-Singapore.html,,Hai Bin Prawning,612.,https://www.tripadvisor.com/Attraction_Review-g294265-d15202623-Reviews-Hai_Bin_Prawning-Singapore.html#REVIEWS,Bodies of Water,Punggol,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d3459666-Reviews-Knightsbridge-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/0e/17/11/inside-abercrombie.jpg?w=500&h=400&s=1,Knightsbridge,613.,https://www.tripadvisor.com/Attraction_Review-g294265-d3459666-Reviews-Knightsbridge-Singapore.html#REVIEWS,Shopping Malls,Somerset,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g294265-d15011220-Reviews-Sri_Manmatha_Karuneshvarar_Temple-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/27/6c/dd/photo1jpg.jpg?w=500&h=400&s=1,Sri Manmatha Karuneshvarar Temple,614.,https://www.tripadvisor.com/Attraction_Review-g294265-d15011220-Reviews-Sri_Manmatha_Karuneshvarar_Temple-Singapore.html#REVIEWS,Religious Sites,Kampong Bugis,,,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g294265-d19719041-Reviews-Oriental_Elixir-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/37/64/60/getlstd-property-photo.jpg?w=500&h=400&s=1,Oriental Elixir,615.,https://www.tripadvisor.com/Attraction_Review-g294265-d19719041-Reviews-Oriental_Elixir-Singapore.html#REVIEWS,Breweries,Rochor,,,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g294265-d12289849-Reviews-Pang_Sua_Pond-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e9/72/18/pond.jpg?w=500&h=-1&s=1,Pang Sua Pond,616.,https://www.tripadvisor.com/Attraction_Review-g294265-d12289849-Reviews-Pang_Sua_Pond-Singapore.html#REVIEWS,Bodies of Water,Bukit Panjang,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g294265-d2341729-Reviews-Tan_Swie_Hian_Museum-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/26/e3/6c/caption.jpg?w=500&h=-1&s=1,Tan Swie Hian Museum,617.,https://www.tripadvisor.com/Attraction_Review-g294265-d2341729-Reviews-Tan_Swie_Hian_Museum-Singapore.html#REVIEWS,Art Museums,Aljunied,,,,,,,,,
